content,ground
"Giao hàng nhanh, giao thiếu đồ, hoàn lại tiền có 1 phần chứ ko hoàn hết, áo mỏng, hình in không đc đẹp, chắc tiền nào của đấy, cân nhắc trc khi mua",0
1 sao không chối cãi nhá shop nhiều người bị lắm rồi đặt 2 cái giao 1 cái còn bảo bù tiền mà mất tích cmnr,0
Đúng với mô tả: đẹpChất liệu: vải mátMàu sắc: trắng đenSản phẩm mát mẻ. Chất liệu thoáng hoạ tiết ô vuông. Mặc vào khiến con tim crush tận chảy,1
"quần đẹp mặc lên form trẻ, đường may khá chắc chẵn. Shop giao hàng nhanh tư vấn chuẩn size. các bạn cứ mua đi mình đảm bảo ưng ý đó. Mình cao 1m7 nặng 52 cân mặc sz L là đẹp, nếu các muốn mặc rộng thì lấy XL sẽ thoải mái.",1
"giao hàng nhanh quá shop ơi , sản phẩm quá tốt, mình rất hài lòng 
đánh giá 5 sao shop may mắn nhé",1
Áo cardigan chất lượng cao đứng form khá là tốt với lại mấy bạn thấp nên mua mặc nè tóm lại là hàng tốt chất lượng vải cũng tốt dày dặn ⭐️⭐️⭐️⭐️⭐️,1
Giao hơi chậm,0
Ống quần quá to 🙃,0
Đặt mẫu này giao mẫu khác,0
"Mình mua nhà shop là 4 cái quần đùi luôn, chỉ muốn nói là đẹp cả.  giá học sinh sinh viên. Quần này mặc khá mát mà k bị lộ. 1 cái quần chữ C cũng kiểu dập gân ý hết nước chấm. lần sau ủng hộ tiếp",1
Sản phẩm nhận được rất ưng ý hàng chất đẹp dày dặn màu cũng đẹp nữa không bị màu như nhiều shop khác shop đóng gói cẩn thận giao hàng nhanh tư vấn nhiệt tình,1
"Chất liệu: day vua phai, mac kha thoangMàu sắc: mau giong hinhĐúng với mô tả: dung voi mo taform rat dep, dong goi hang can than",1
"Có đường may rất lộ, gửi hoàn hàng thì mấy ngày mới thấy rep",0
"Thời gian giao hàng rất nhanh, chất vải phù hợp giá tiền",1
Sp kém chất lượng,0
Chất liệu: thề vải nó mỏng lắm ấy giặt vài lần là xù lên liềnĐúng với mô tả: khác xa hình nhachung thì vs 70k thì ko đòi hỏi j nhưng mn nên cân nhắc vải nó xấu lắm lun ấy,0
"Nhận hành nhanh, mặc chuẩn form, vải mặc rất mát, phù hợp mặc ở nhà mặc đi tập đều được, shop dễ thương sẽ tiếp tục mua đồ ở shop",1
"Quần áo chất lượng khá ổn so với tầm giá. Shop tuyển hàng, phản hồi và giao hàng siêu nhanh. Mình vô cùng hài lòng . Điểm 10 cho chất lượng SP và DV bán hàng của Shop ♥️♥️♥️",1
"Chất liệu: dạMàu sắc: đenNói chung lúc mua cứ sợ to đắn đo lên 2xl hay 3xl mà lúc mua về thì ổn,nói chung ko quá to với tầm giá thì được ,chất hơi thô chút còn đâu thì cx đk",1
Chất liệu: cảm giác hơn dàyĐúng với mô tả: đúng mô tả,0
"Áo mỏng, đã vậy còn có 2 chỗ bẩn",0
Bị rách 1 lỗ 👎,0
"Chất vãi mỗi bộ khác nhau,chất lượng bt Giá cả chấp nhận được, shop có giao thiếu và nhầm thì đã có đổi trả lại cho khách,mong shop để ý hơn trong viêc đơn đặt của khách( mẫu, màu,sz)",1
K đáng tien,0
"Đúng với mô tả: Hình ảnh chỉ mang tính chất nhận xử Shop hỗ trợ tốt nhiệt tình okHình ảnh chỉ mang tính chất nhận xử 
Shop hỗ trợ tốt nhiệt tình ok",1
"Chất liệu: nỉĐúng với mô tả: đẹp lắmMàu sắc: xámGiao hàng nhanh , quần đẹp , tiền nào của nấy....",1
"Khách nhờ mở ghn để đc freeship nhận lời xong quay lại khó chịu với khách, khách mua nhớ né shop này ra nhé",0
Giao hang ko dung,0
"Chất áo không đẹp được như trong ảnh và vẫn có khá nhiều chỉ thừa, form áo lên khá đẹp mỗi tội hơi nhỏ so với size XL. Mặc dù dịch nhưng giao hàng rất nhanh nhé :>",1
"Chất liệu: Kaki, dày dặnMàu sắc: hơi nhạt hơn so với trên ảnh một xíu.Đúng với mô tả: Đúng mô tảgiao nhanh, đóng gói oke.
hỗ trợ KH mua tốt, và tư vấn kỹ lưỡng
chất áo dày dặn nhưng k đến mức nóng ngột, mặc thoáng mát.
Form áo sẽ hơi rộng so với size công bố một chút (nếu mặc thường) và vừa (khi mặc kiểu khoác bên ngoài. (khuyên: nên xuống 1 size so với đo lường của shop để mặc vừa nhất.
Túi áo may hơi cao hơn áo sơ mi bình thường.
Tựu trung là oke. không có gì để phàn nàn cả",1
"Đúng với mô tả: mua 2 c quần mà chất khác nhau quá , 1 quần dày 1 quần mỏng 🤔",0
"Chất liệu: bình thườngMàu sắc: đen như ảnhĐúng với mô tả: không giống trên ảnh quảng cáoChất liệu nóng , vải bình thường, quần không giống trên ảnh, chất lượng sản phẩm bình thường, không đẹp",0
"Đúng với mô tả: đúng với mô tảMàu sắc: màu trắngChất liệu: thunáo đẹp, mặc mát, dễ phối đồ, đóng gói cẩn thận, giao hàng nhanh..",1
"Màu son đẹp, tự nhiên",1
"Cả nhà có mua thì chú ý nhé, lúc chưa mua nó nói chuyện dạ thưa, mua giao 5 áo mà 3 sz khác nhau",0
"Đúng với mô tả: đúngMàu sắc: trắngChất liệu: vảiChất liệu vải mặc hơi nóng, vải ko co dãn cho lắm. Chỉ thừa ở khuy áo còn nhiều. Nói chung cũng phù hợp với giá tiền",1
"Đã nhận được hàng, shop giao hàng nhanh, mẫu mã đẹp, mà chất này mặc mùa hè nóng",1
Sẽ ủng hộ chị tiếp nha 💑💑💑💑,1
"Đồ đẹp xuất sắc luôn nha shop
chất vải mịn mát co giãn thoải mái
mình mặc vừa in mà from đẹp lắm nha
shop gói kĩ giao nhanh
sẽ ủng hộ shop tiếp",1
Mau khong dep nhu hinh,0
Áo đẹp thì thôi rồi luôn mỗi tội là tay áo hơi ngắn xíu,1
Không phải vải thun như miêu tả,0
"Đóng gói cẩn thận, giao hàng nhanh chóng, chất vải quá đẹp, hình in sắc nét luôn. Rất vừa ý,Áo đẹp, chất liệu ok, giao hàng khá nhanh",1
"Quần giống mẫu , chất vải thì cũng ổn phù hợp với giá tiền nên ko có gì đòi hỏi thêm , giao hàng nhanh , gói hàng cẩn thận",1
Giao nhầm màu dù đã nhắn rõ và đã trả lời,0
Đỏ đô già...hic hic,0
Treo đầu dê bán thịt chó!!,0
Chất vải mặc rất thoải mái dễ chịu,1
Áo bị lỗi và rách,0
"Ko ưng ý lắm cách phục vụ, đã chọn lấy quần đen vẫn xếp quần ghi cho khách",0
Sp đẹp k có chỉ thừa nhưng phần tay áo bị lệch mũ áo hơi bé 1 tí,1
"['2023-12-07 19:30 | Phân loại hàng: Đen,L', '2023-08-10 10:58 | Phân loại hàng: Đen,M', '2023-05-27 20:33 | Phân loại hàng: Đen,L', '2023-03-31 08:08 | Phân loại hàng: Xanh Cổ Vịt,L', '2023-07-30 11:59 | Phân loại hàng: Xám,M', '2023-08-02 10:00 | Phân loại hàng: Xám,XL']",1
Hàng tốt,1
Cũ quá,0
"Áo đẹp, màu như ảnh, mình rất ưng",1
Mong Nắng có những sp ưng ý ntn hơn nữa để m còn đặt thêm.ưng lắm,1
"Chất liệu: không như hình,sờn vảiMàu sắc: bạc màuChất liệu màu sắc k như hình,vải mỏng đã thế lại còn sờn vải gửi hàng hoàn về shop nhận không hoàn lại tiền làm ăn vớ vẩn",0
cx bth,0
"Màu sắc: màu xám hơi nhạt so với ảnhChất liệu: 2 áo 2 chất liệu khác nhau, áo màu xám vải trơnĐúng với mô tả: đúng với mô tảNên mua, giao hàng nhanh chóng, bên mình tầm 1-2 ngày là giao rồi",1
》Giao hàng nhanh,0
Chỉ thừa nhiều áo ko tốt cho lắm phù hợp vs giá tiền giao hàng nhanh,0
Áo nhỏ màu lợt hơn trong hình,0
"Áo cũng đẹp nà anh nhỏ của mình rất thích,  chất liệu vải mềm mại nhưng hơi mỏng thôi so với giá tiền thì ổn áp òi. Cảm ơn shop",1
Ok,0
Chất liệu: okMàu sắc: okĐúng với mô tả: okChỗ này nè lấy k đó là những người t cóài xế taxi Mai anh ta là ai và 1 đống kìa con còn bé gái nhỏ nhắn xinh xắn có thể mua được nhà,1
Chất lượng sản phẩm tuyệt vời,1
Hàng đẹp . Chất vãi ok . Mà có mấy chổ bị dơ,0
Màu vải ít giống với hình ảnh thực tế,0
Quá xấu,0
"Chất liệu: vai thun mongMàu sắc: trắng đenĐúng với mô tả: chữ ko in mờ như hình nhưng ko ảnh hưởng lắmgiao cũng nhanh, mình đặt trắng đen nhưng có vẻ áo trắng cùng size to hơn áo đen chút nên ai mua chú ý, áo đen mình mặc vừa ko lộ bụng to, áo trắng thì hơi rộng nhưng mặc ở nhà cũng oke, sẽ lộ bụng",1
"Đúng với mô tả: đúngChất liệu: vảiMàu sắc: kemSản phẩm Ổn trong tầm giá,đúng mô tả nói chung tạm ok đó",1
"áo đẹp Giao hàng nhanh Chất lượng sản phẩm tốt, chất dày dặn, ko mỏng, vải lụa mịn mướt, so với giá tiền này là chất quá đẹp Chắc chắn sẽ mua thêm ạ",1
"Mik hơi thất vọng, áo mỏng lắm vải nóng, nma tiền nào của nấy thôi:<",1
"Mình đặt màu xanh, shop lại giao màu trắng",0
Màu sắc: xanh láChất liệu: tốtĐúng với mô tả: đúng với mô tảGiao hàng nhanh cẩn thân mọi người nên mua ủng hộ cho nhé,1
Thấy vải xịn đấy thấy thun thun mát mát co giãn ok phết tui mặc tự nhiên lúc ni ko đc đẹp kk nên mua he,1
Chất thì xấu hơn 2c kia,0
Chất liệu: Ca kiMàu sắc: đenĐúng với mô tả: đúngÁo đúng mẫu đúng hình cơ mà giáng mình Mặc lên k đc đẹp lắm nói chung áo đc đáng mua nhé,1
Ao đẹp chất vải ổn nhưng ship 2 tuần ms có,0
"Đúng với mô tả: dungChất liệu: nỉMàu sắc: đenthấy áo cũng không dày lắm, lớp lót nỉ cũng mỏng thôi, hơi thất vọng nhẹ",0
Chat Luong không giông như trong hình mang ao đen Sổ hêt chín Nói tom lai la Ko hài lòng vê cai ao này qúa Tệ,0
"Chất liệu: pha nilongĐúng với mô tả: gần đúngMàu sắc: đenShop làm ăn chán, nt đặt 2 áo cho 2 mầu khác nhau, giờ giao 2 cái giống nhau , tiền nào của lấy của rẻ của ôi.
Shop làm ăn k có tâm, k nên mua mọi người nhé",0
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh đường chỉ may chắc chắn vải chất mát,1
Hộp nào cũng rách nát như gì ak.!,0
"Màu sắc: trắng tay đenĐúng với mô tả: đúngChất liệu: vảiMình mua shop này k biết bao nhiêu cái áo roi í, đỉnh thttt sự, kèm cả giấy thơm thơm lắm luôn, tuyệttttt",1
"Thời gian giao hàng nhanh, Đóng gói sản phẩm chắc chắn, hàng giống y hình, nhưng chưa sử dụng thử",1
hơi mỏng,0
"Uiii hàng xinhh cực lun mọi người oiii , nên mua nhennn , có tặng kèm cả giấy thơm nữa , xuất sắc lunn, giao hàng nhanh , shipper thên thiện",1
"Áo đẹp, đúng mô tả, phù hợp giá tiền, nên mua nha mọi người, hơi sự cố ship một chút nhưng tặng shop 5*",1
"Vải có chỗ thừa chỗ thiếu, không chắc chắn lắm nhưng mà tiền nào của đó thôi k sao nhưng mà 4 sao ở đây là do shop chơi lầy quá tặng phụ kiện mà chơi xỏ 2 cái kim băng thì thô quá :))))",1
Phom rộng thoải mái giá tốt thêm vocher mua rất hời nhưng hơi thất vọng vì chất đợt này kém hơn đợt trước mk mua,1
Chất liệu: 10 điểmMàu sắc: xanh naviĐúng với mô tả: chuẩnnnn sốpáo đẹp ghê lun săn được với giá siêu siêu hờii🥹 form áo rất đẹp luôn á chàii cả chất áo nữa đúng là tiền nào của nấy mà tớ săn được với giá rẻ nữa cơ áo này siêu hot trend mình mua theo cái chị cakeo_38 chị ấy up mẫu xinh quá tr lunnn,1
"Người ta đặt rõ ràng là size XL mà giao lại là M
Nhỏ vậy sao mặc vừa 😡",0
đắt so với giá thị trường,0
Shop phục vụ rất tốt,1
Nhưng con mình mua phía trên đầu may không kỹ,0
"Màu sắc: đen, xám, be, cam đất, xanh láChất liệu: nỉ bôngQuần đẹp, vải mềm sờ thích tay, đúng size luôn",1
Quần quá dài đáy cao nữa,0
Tắm gội ko thích lắm,0
Đường may xấu chỉ thừa xúc chỉ rách,0
"Quần đẹp ,vải vừa ko mỏng ko dày , mình cao 1m63 45kg mặc size L vừa đẹp",1
"Màu sắc: đúngChất liệu: thườngDáng áo rộng vai, tay áo dài hơn so với các store khác.",0
Chất lượng sản phẩm kém size hk đúng như shop nói,0
"áo rất dày dặn nha form đẹp lắm mình cao m6 nặng 50kg size XL là qua mông, giá này nên chất vải ko phải nỉ nhé nhưng vẫn rất đẹp, giá hợp lý, màu hợp da tone lạnh như mình, shop tư vấn nhiệt tình giao hàng nhanh.",1
"Màu sắc: dungĐúng với mô tả: yesChất liệu: mem minChất liệu mềm mịn nhưng quá mỏng mặc như ko mặc, phần cổ ko co giãn nhiều nên khi mặc bị cứa vào đầu rất khó chịu",1
"Đúng với mô tả: đúngChất liệu: vải co giảnQuần fom đẹp nhưng hơt khích, nói chung cũng tạm ổn , hình ảnh k liên quan",1
Vải cực kì mỏng,0
"Chất áo khá nóng, đặt xl nhưng cảm giác cũng hơi bé, nhiều chỉ thừa, nói chung giá rẻ nên cũng ok.",1
"Màu sắc: giống giống màu trắng kem ghe , rất thích nhaĐúng với mô tả: dét sơChất liệu: vãi mặt thoáng , dễ chịutầm giá này mn nên mua về mặc thử 1 lần nhé , vải đẹp lắm .bạn nào cỡ 1m7 62kg đổ xuống ngang cỡ mình thì nên chọn size xl nha",1
Mình mua đơn hàng bên shop đến nay tổng đã được 3 đơn mỗi đơn 2 đến 3 áo ( toàn bộ là áo che cúc ) đến đơn thứ 3 mình đặt một áo trắng và một áo đỏ che cúc . Nhưng khi giao shop giao một áo trắng che cúc và một áo đỏ không có che cúc loại bình thường . Mình vẫn nhận không đổi đơn nhưng mong lần sau shop rút kinh nghiệm . Vì shoppee không cho xem hàng đổi đơn thì lâu lắc,0
Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh,1
Đặt ống suông thì giao ống bóp. Chán,0
Sản phẩm đẹp mà đế giày hơi dài,0
"Áo chất ok đấy, màu xinh hợp dáng nha, deal sale rẻ nữa, tks shop",1
Đúng với mô tả: không,0
"đẹp da man luôn. chất vải mềm và co dãn. Quần mặc thoải mái dài vừa phải phủ gần hết gót, đẹp luôn ạ. em cao 1m77 nặng 78kg nha mn.",1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền,1
"Giao hành khá nhanh. Gói hàng k cẩn thận, áo k gấp tử tế ngay ngắn. Áo nhìn chung khá dày, mình 1m63 50kg mặc size M vừa khít. Nhưng lớp bên trong cực kì bùng nhùng khó chịu",0
"áo quá mỏng . B mình có đặt 1c cũng là màu đen mình thấy chất khá ok nên xin link shop để đặt nma quá thật vọng . Chất mỏng hơn nhiều so với áo của b mình , cái khóa cũng khác",0
Áo đẹp,0
"Ống tay áo hơi rộng quá, vải mặc nóng, được cái màu khá dễ chịu. Tạm ổn",1
"quần đẹp, giao hàng nhanh, đóng gói cẩn thận

Thí sinh chưa có Mã đăng nhập vui lòng liên hệ",1
Lần trước có mua rồi và được loại kích thước lớn hơn gấp đôi mà giá rẻ hơn nữa,0
Chất liệu: vi em la fake nen sung dang 1 sOĐúng với mô tả: nccMàu sắc: nccncc,0
"Sản phẩm đẹp, vải chất lượng, mềm, mặc sướng, giao hàng nhanh",1
"Nói ngắn gọn ha: 10 điểm ko có nhưng 😍 shop còn cho giấy thơm vào nữa nên nhận hàng ưng lắm. Giao cũng nhanh nữa. Sẽ quay lại mua tiếp henggg. Áo siêu đẹp, mũ to, mong shop ra thêm nhiều mẫu để mua tiếp ạ 👯‍♀️",1
"Giao hàng nhanh, chất vải đẹp, hài lòng",1
Chỉ có phí vận chuyển hơi cao,0
"Đúng với mô tả: đúngChất liệu: vảiMàu sắc: đenTrời này làm cái áo ba lỗ mặc thì đúng mát luôn
Form áo đẹp, hình thêu nổi rất sắc nét. mặc lên dễ chịu.
Đường may kĩ, không bị chỉ thừa.
Ncl áo đẹp so với giá nha. nên mua ạ",1
Sản phẩm bị rách bên ống chân phải khoảng 10cm,0
"Đúng với mô tả: đúngChất liệu: ko btMàu sắc: trắng và đenhàng giao đúng ảnh, thích hợp mặc đi biển, nói chung là nên mua❤️❤️🫶🏻",1
Chất liệu: okMàu sắc: trắngĐúng với mô tả: đúngHàng nhận là ok chất mềm nhưng không biết khi sử dụng có nhanh nhão và chảy xệ hay không . cảm nhận ban đầu là ok,1
"all is good like i want although one little thing is missing but everything is good, the shop replied fastt",1
Tưởng không đẹp mà đẹp không tưởng🤤 Chất lượng sản phẩm tuyệt vời,1
Tiền nào của đấy,0
Wonderful fantastic greatest things on the world I never saw,1
"Đúng với mô tả: ko đúngChất liệu: gió mỏngMàu sắc: đengửi sai mẫu hả????? logo đâu, dây rút đâu, shop làm ăn vậy là k đc",0
"Màu sắc: mau den va mau trangĐúng với mô tả: sản phẩm đúng với tô tả, rất êm phù hợp với giá tiền nên muaChất liệu: thun lụa",1
"Màu sắc: chuaanrĐúng với mô tả: đúngMặc thoải mái oki cực nhé , nói chung chồng t khen là được , lần sau sẽ ủng hộ shop thạt nhiều",1
Đúng với mô tả: đúngChất liệu: vừa phảiMàu sắc: đậm hơn trong ảnhMình đặt sai M nên hơi nhỏ các bạn nhớ mua sai bự hơn nhé! Mua cho biết thôi nhưng cũng tạm ổn cho 4 sao nha,1
"Áo hơi mỏng nhưng cũng phù hợp với giá tiền, giao hàng nhanh..",1
Chất liệu: chất liệu tốtShop giao cho mình nhầm size nhưng xử lý quá tệ mình đã nhắn tin với shop gần 1 tháng để hoàn đơn nhưng shop vẫn không động đến gì chỉ trả lời rồi thôi,0
Buồn shop giao hàng k cẩn thận gì cat,0
Vải CỰC KÌ MỎNG,0
"Đúng với mô tả: đúng mô tảChất liệu: mềm mịnMàu sắc: đúng màu đúng kiểuXưa giờ mình mua đồ ko thèm đánh giá nhưng khi mua 2 quần này đẹp quá ạ
Vải dày mà mịn nha
Rất đáng tiền mua luôn á",1
Quần đẹp và ok lắm nha giá rẻ nên mua nha mọi người giao hàng nhanh,1
Màu sắc sản phẩm ko như trong sản phẩm,0
Rất ưng ý 🤪❤️❤️,1
"Quần cũng khá đẹp, phù hợp với giá tiền. Hàng được đóng gói cẩn thận, nhanh chóng. Nói chung khá ưng. Cảm ơn Shop nhé",1
"Quần vải mỏng , dễ đứt chỉ , đưa tay vào túi quần sau lấy tiền bị đứt cả chỉ của túi quần",0
Tiết kiệm kiểu này sẽ khó có đơn hàng sau,0
"Chất liệu: cottonMàu sắc: trắng đenÁo đẹp giao hàng nhanh, hình ảnh mang tính chất nhận xu",1
Yên tâm và hài lòng tuyệt đối,1
"Hàng đúng như quảng cáo.
Shop gói cẩn thận & Tư vấn nhiệt tình
Gói hàng + giao hàng siêu nhanh luôn nha
Sẽ ủng hộ tiếp lần tới
Ace nên mua nhé ❤️❤️❤️",1
"Đã mua sản phẩm này bên shop mình làn thứ 3 rồi. Nhưng làn này vải hơi mỏng so với những lần trước.
Hình ảnh mang tính chất nhận xu",1
Chủ shop nhiệt tình chúc em buôn bán đắt,1
Áo rộng wa,0
"Màu sắc: trắng đenĐúng với mô tả: đúngChất liệu: mềm mại, okLn đầu mua của shop vender nhma chất liệu rất chi là ok, vải thì mềm mịn mặc rất mát...khi đóng gói shop có kèm giấy thơm nx mở ra rất thơm shop đã cố gắng giao trc t2 để cho mik vs bn mặc ik ra trường..c.ơn shop nhìu về phần đóng gói cũng rất chỉnh chu..mik rất là ưng sẽ ủng hộ shop nhìu hơn vì áo rất đẹp ❤ các cj tv nhiệt tình và dth nx, các cj trl những thắc mắc của khách rất nhanh😍cj tv từng li từng tí cho mik về cc-cân nặng  có vừa ko...iu ❤❤",1
"Màu sắc: trangChất liệu: co giãn cottonĐúng với mô tả: đúngÁo mặc ổn chất vải ko dày ko mỏng, co dãn tốt kích cỡ oversize",1
"Màu sắc: beChất liệu: lôngĐúng với mô tả: đúngMua để cầm sang cho ck k biết có rộng quá k , hay vừa nhưng áo lông be thì thấy khá rộng. Áo đen thì chất vải mỏng . Riêng về áo lông trước khi giao cho khách phải check laii 1l hay cố tình gửi thì k biết có viết cả 3 chữ số 483 gì đó màu vàng vào lông áo
Áo lông chắc phải giặt tay chứ giặt máy rơi hết lông ra mất. Qua mặc 1l thử mà đã thấy lông áo bám hết ra áo mih mặc rồi",0
"Vải khá mỏng và rất cũ, giao hàng khá nhanh",0
"Kiểu và màu áo xinh, tuy nhiên vải áo ko đẹp",0
"Chất liệu: k giống vs hình,khá mỏngGiao hang nhanh,đúng màu,vải mỏng nhẹ đường may đk,m cho 4 sao chất vải k đẹp cho lằm.",1
"Chất liệu: ko btĐúng với mô tả: đúng mô tả, hơi chậtMàu sắc: trắng đenÁo khá mát chất phù hợp mặc mùa hè vải ko co giãn size XL nhg mặc hơi chật",1
"Màu sắc: màu beĐúng với mô tả: đúng với chất liệu, kích thước ghi bên thông tinChất liệu: waffleMặc rộng rãi thoải mái, vải này dày nhưng không quá nóng nực bởi bề mặt vải có các lỗ nhỏ nhỏ thoáng khí. Nhưng vì dày nên không tránh khỏi đổ mồ hôi khi trời nóng. Bù lại lên dáng giúp người trở nên trẻ trung và xinh đẹp.",1
"Chất vải mình thấy OK phù hợp với giá tiền 
Tốc độ giao hàng 10đ 
Sẽ ủng hộ shop nha 🤣🤣💁‍♂️",1
"Đúng với mô tả: .Chất liệu: okMàu sắc: okÁo đẹp, nhưng đường may ở vai hơi lỗi, mình 52kg size L vẫn hơi bé, form áo hơi sai.",1
Chất liệu: vải co giãnMàu sắc: đặt màu xám gửi màu xanhĐúng với mô tả: khôngVải rất mỏng không ôm form,0
Lần trước mua size L mặc vừa lần này mua thêm 2 cái size L nữa mà sản phẩm rộng quá giống kiểu XL,0
Áo ra màu,1
"Vải nóng nha mn 
Vải kh được đẹp lắm
Hơi thất vọng với giá tiền
Chất lượng kh đi đôi với chất lượng cho lắm",0
Áo đẹp..,1
Rất thích,1
"Đúng với mô tả: khá đúng.Chất liệu: không biết .Màu sắc: xanh 2xl,đen2x,,,Hơi nhiều chỉ thừa, với hơi ngắn",1
"Đúng với mô tả: đúngMàu sắc: đẹpChất liệu: dày ơi dàyTốt nha, rẻ nha, cho 100 sao nha, khỏi năn nỉ ỷ ôi gì hết, rẻ hơn ngoài bán gấp 3, mấy bạn mua đi, mình mua rồi nên yên tâm nha, đừng vì mấy cái quần 3 40k mà mua nó dỏm lắm, tiền nào của nấy thôi 😊🤔",1
"Rộng quá trờii mặc dù mua theo size số , phải đi lồng chun vào cạp quần mới mặc nổi , chất vải trơn",1
"áo cũng ok, mặc bth như áo khoác khác, giá này cũng ổn, mặc ấm,..",1
Cả 3 áo bị dính dơ và giặt ko ra,0
"Chất liệu: tuyết mưa mát mỏngMàu sắc: đen sọc trắngĐúng với mô tả: quần ngắn quáchất mỏng lắm nên mát
nhưng ngắn lắm mặc cộc thất vọng",1
Đúng với mô tả: đúngMàu sắc: đenChất liệu: kobtCó một mình trong một mình tôi hỏi ông trời không sợ bị rodri cho bạn một cách tự nhiên của của nàng,1
Quần vải dày vặn quần không quá nhiều chỉ thừa shop giao hàng nhanh với tầm giá đó nhận được hai chiếc quần thật sự hài lòng,1
Chất liệu: 0 btMàu sắc: đenĐúng với mô tả: ko1s do shop ok,0
Màu sắc: Cũng tạm ổnChất liệu: chất liệu này không ổnĐúng với mô tả: không đúng với giới thiệu cho lắmSản phẩm này hơi chán,0
"Chất vải mỏng nhưng nóng, tiền nào của lấy",1
Sai mẫu quần,0
"Chất liệu: kateMàu sắc: ĐẹpĐúng với mô tả: okGiao siêu nhanh mới đặt CN nay đã nhận dc rồi, màu sắc đẹp, chất vải mát đóng gói cẩn thận nên mua",1
"Chất liệu: vảiĐúng với mô tả: đúngMàu sắc: ddenSăn sale áp mã giảm còn 131k nhưng mà nhận hàng về chất lượng quá nha shop, đồ cầm nặng tay, vải cũng ok, quá là hời so với giá nè, sẽ tt ủng hộ",1
Chất liệu: đẹpMàu sắc: beĐúng với mô tả: chính xácGiao nhanh áo đẹp 2 lớp chất lượng cũng đáng với đồng tiền lên mua nhé áo đẹp,1
"Hình in nét căng luôn ý ,giao hàng khá nhanh shop thân thiện và nhiệt tình lắm nhé ,do mình đặt vào 31/8 cb nghỉ lễ nên mãi 6/9 mới nhận đc",1
"Màu sắc: saiChất liệu: đúngNhận được hàng, không giống mô tả, shop còn khẳng định đúng màu áo đã giao",0
Quà rất dễ thương :),1
"Đúng với mô tả: đúng mô tảMàu sắc: màu beChất liệu: áo gió lót lôngÁo đẹp, không nặng, mặc ấm nhìn rất ổn. Mình nặng ký nên lấy size 3 Xl, sẽ ủng hộ shop lần sau nếu có hàng vừa ý.",1
"Chất liệu: tốtMàu sắc: đenĐúng với mô tả: đúngShop phản hồi nhiệt tình và nhanh lắm. Hỗ trợ   
đổi hay nâng size cực nhanh. 100đ lun không có nhưng.Vải xịn nhaaa",1
Quần đepn vừa ý nhưng size hoi nhỏ khoảng 50lg mặc vừa,0
Đúng với mô tả: khá giongChất liệu: tạmMàu sắc: okMình đặt 2 quần cho mình và chồng. Size m và xl vậy mà chiều dài 2 quần là bằng nhau. Mình mang vừa đẹp còn quần chồng thì ngắn cũn. Chất cũng ok quần mình đẹp còn của chồng mình ko ok lắm. Nchung đánh giá 3 sao chung cho 2 quần. Thực tế quần mình 5 sao quần chồng 2 sao,0
"Màu sắc: đenĐúng với mô tả: đúngMũ rất dày dặn nha , nhưng phần áo thì có hơi mỏng , lên form rất ưng bụng luôn !",1
Áo rách quá,0
Mới mang 1 ngày mà đứt rồi,0
Vải đẹp nhưng nhầm size shop ạ,0
"Chất liệu: thunMàu sắc: nâu socolaĐúng với mô tả: đúngÁo vải và form đẹp nha , màu áo lên sang lắm nè, giá mềm và mua ngày shopee có mã tốt nên dc giá quá hời mà nhận về áo ưng cái bụng lắm nè , nên mua nhé mọi người sẽ quay lại mua thêm khi cần 👍5 sao cho shop nha",1
Hơi mỏng so với tưởng tượng.mặc được 10 phút,0
Mua lần 2 nhưng đặt 1 cái shop gửi 1 cái khác,0
"Áo mỏng quá, chỉ nên mặc ở nhà, mặc đi ra ngoài nhìn xấu. Chữ in nét. Nói chung ko nên mua. Shop giao đúng đủ hàng.",1
"Chất liệu: VảiMàu sắc: TrắngGiao hàng nhanh, áo thơm, đẹp, lên form rất đẹp, với chất lượng như này thì phải nói là rẻ lắm lun í",1
Mình mua size M mà áo giống size XL hơn,0
Chất liệu: vãiNhìn  chung  vải  ổn. Chỉ  cái  nhiều  chỉ  quá. Đũi  mỏng,1
K giống hình chút nào,0
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vờiO,1
Chất liệu: mỏngMàu sắc: đenĐúng với mô tả: andChất lượng thì cứ nói chuyện với anh không biết làm gì đâu đấy nó bảo là anh không biết làm gì đâu,1
"Hình là vải trơn mà về vải khác,màu xanh không tươi như hình mà là màu xanh tối
Nói chung hàng cũng được chỉ không đúng với mô tả",1
"Thật sự hàng rất đẹp.
Giao hàng nhanh . Chất đẹp mà giá vừa phải 
Đóng gói chắc chắn . Shop thân thiện. Áo rộng không bé nha . Hình in đẹp",1
"Chất vải hợp với tiết trời se thu, mặc mùa đông thì quá lạnh phải có áo khoác, vải mỏng kiểu ngoài 1 lớp k phải nỉ trog 1 lớp bông í, nên cho 4 sao.",1
